,word,index,frequency
4639,scenes,4639,-10.518203226740308
4640,cuddled,4640,-10.518203226740308
4641,version,4641,-10.518203226740308
4642,witha,4642,-10.518203226740308
4643,protect,4643,-10.518203226740308
4644,penguins,4644,-10.518203226740308
4645,jesus,4645,-10.518203226740308
4646,collared,4646,-10.518203226740308
4647,seemingly,4647,-10.518203226740308
4648,loveseat,4648,-10.518203226740308
4649,desolate,4649,-10.518203226740308
4650,offering,4650,-10.518203226740308
4651,concentrating,4651,-10.518203226740308
4652,competitor,4652,-10.518203226740308
4653,juggling,4653,-10.518203226740308
4654,parsley,4654,-10.518203226740308
4655,windsurfer,4655,-10.518203226740308
4656,acting,4656,-10.518203226740308
4657,creating,4657,-10.557423939893589
4658,heating,4658,-10.557423939893589
4659,sheering,4659,-10.557423939893589
4660,rounds,4660,-10.557423939893589
4661,razor,4661,-10.557423939893589
4662,attachment,4662,-10.557423939893589
4663,kiosk,4663,-10.557423939893589
4664,international,4664,-10.557423939893589
4665,allow,4665,-10.557423939893589
4666,minivan,4666,-10.557423939893589
4667,hero,4667,-10.557423939893589
4668,artist,4668,-10.557423939893589
4669,countries,4669,-10.557423939893589
4670,faucets,4670,-10.557423939893589
4671,occupied,4671,-10.557423939893589
4672,gazelles,4672,-10.557423939893589
4673,pumps,4673,-10.557423939893589
4674,potty,4674,-10.557423939893589
4675,prominent,4675,-10.557423939893589
4676,creature,4676,-10.557423939893589
4677,waiter,4677,-10.557423939893589
4678,mailbox,4678,-10.557423939893589
4679,maintained,4679,-10.557423939893589
4680,tiling,4680,-10.557423939893589
4681,seashore,4681,-10.557423939893589
4682,middle-aged,4682,-10.557423939893589
4683,doctor,4683,-10.557423939893589
4684,partition,4684,-10.557423939893589
4685,shut,4685,-10.557423939893589
4686,chops,4686,-10.557423939893589
4687,ago,4687,-10.557423939893589
4688,tvs,4688,-10.557423939893589
4689,photoshopped,4689,-10.557423939893589
4690,copper,4690,-10.557423939893589
4691,firefighters,4691,-10.557423939893589
4692,plethora,4692,-10.557423939893589
4693,chase,4693,-10.557423939893589
4694,maple,4694,-10.557423939893589
4695,cooker,4695,-10.557423939893589
4696,walker,4696,-10.557423939893589
4697,armchair,4697,-10.557423939893589
4698,liberty,4698,-10.557423939893589
4699,marking,4699,-10.557423939893589
4700,assembled,4700,-10.557423939893589
4701,emerging,4701,-10.557423939893589
4702,shakes,4702,-10.557423939893589
4703,cities,4703,-10.557423939893589
4704,boulevard,4704,-10.557423939893589
4705,toll,4705,-10.557423939893589
4706,dinosaur,4706,-10.557423939893589
4707,ducklings,4707,-10.557423939893589
4708,cotton,4708,-10.557423939893589
4709,battery,4709,-10.557423939893589
4710,turkeys,4710,-10.557423939893589
4711,dangerous,4711,-10.557423939893589
4712,reigns,4712,-10.557423939893589
4713,rhinos,4713,-10.557423939893589
4714,slender,4714,-10.557423939893589
4715,attendant,4715,-10.557423939893589
4716,protesters,4716,-10.557423939893589
4717,heron,4717,-10.557423939893589
4718,gripping,4718,-10.557423939893589
4719,hearty,4719,-10.557423939893589
4720,pawing,4720,-10.557423939893589
4721,america,4721,-10.557423939893589
4722,feild,4722,-10.557423939893589
4723,headset,4723,-10.557423939893589
4724,long-haired,4724,-10.557423939893589
4725,colt,4725,-10.557423939893589
4726,husband,4726,-10.557423939893589
4727,drum,4727,-10.557423939893589
4728,shoppers,4728,-10.557423939893589
4729,rushing,4729,-10.557423939893589
4730,wife,4730,-10.557423939893589
4731,creamy,4731,-10.557423939893589
4732,beets,4732,-10.557423939893589
4733,mangoes,4733,-10.557423939893589
4734,jerseys,4734,-10.557423939893589
4735,etc,4735,-10.557423939893589
4736,glide,4736,-10.557423939893589
4737,butterflies,4737,-10.557423939893589
4738,pound,4738,-10.557423939893589
4739,cuisine,4739,-10.557423939893589
4740,crafting,4740,-10.557423939893589
4741,chip,4741,-10.557423939893589
4742,completing,4742,-10.557423939893589
4743,study,4743,-10.557423939893589
4744,takeout,4744,-10.557423939893589
4745,cob,4745,-10.557423939893589
4746,batteries,4746,-10.557423939893589
4747,plums,4747,-10.557423939893589
4748,violin,4748,-10.598245934413844
4749,creme,4749,-10.598245934413844
4750,exchanging,4750,-10.598245934413844
4751,lincoln,4751,-10.598245934413844
4752,nurse,4752,-10.598245934413844
4753,procession,4753,-10.598245934413844
4754,apparatus,4754,-10.598245934413844
4755,options,4755,-10.598245934413844
4756,days,4756,-10.598245934413844
4757,punch,4757,-10.598245934413844
4758,wade,4758,-10.598245934413844
4759,poorly,4759,-10.598245934413844
4760,media,4760,-10.598245934413844
4761,bust,4761,-10.598245934413844
4762,avoid,4762,-10.598245934413844
4763,prices,4763,-10.598245934413844
4764,venue,4764,-10.598245934413844
4765,marine,4765,-10.598245934413844
4766,reveals,4766,-10.598245934413844
4767,rectangle,4767,-10.598245934413844
4768,crack,4768,-10.598245934413844
4769,gazes,4769,-10.598245934413844
4770,railings,4770,-10.598245934413844
4771,arrangements,4771,-10.598245934413844
4772,chubby,4772,-10.598245934413844
4773,pacific,4773,-10.598245934413844
4774,ridge,4774,-10.598245934413844
4775,skylight,4775,-10.598245934413844
4776,capture,4776,-10.598245934413844
4777,focal,4777,-10.598245934413844
4778,pristine,4778,-10.598245934413844
4779,spilled,4779,-10.598245934413844
4780,plans,4780,-10.598245934413844
4781,mossy,4781,-10.598245934413844
4782,rub,4782,-10.598245934413844
4783,blvd,4783,-10.598245934413844
4784,protesting,4784,-10.598245934413844
4785,dressers,4785,-10.598245934413844
4786,cardinal,4786,-10.598245934413844
4787,rocket,4787,-10.598245934413844
4788,tights,4788,-10.598245934413844
4789,chalkboard,4789,-10.598245934413844
4790,balding,4790,-10.598245934413844
4791,incredible,4791,-10.598245934413844
4792,provides,4792,-10.598245934413844
4793,attacking,4793,-10.598245934413844
4794,sample,4794,-10.598245934413844
4795,labrador,4795,-10.598245934413844
4796,unopened,4796,-10.598245934413844
4797,tilting,4797,-10.598245934413844
4798,wreath,4798,-10.598245934413844
4799,strung,4799,-10.598245934413844
4800,dreary,4800,-10.598245934413844
4801,common,4801,-10.598245934413844
4802,picket,4802,-10.598245934413844
4803,shares,4803,-10.598245934413844
4804,nuzzle,4804,-10.598245934413844
4805,signaling,4805,-10.598245934413844
4806,eagerly,4806,-10.598245934413844
4807,advertises,4807,-10.598245934413844
4808,b,4808,-10.598245934413844
4809,drawings,4809,-10.598245934413844
4810,slats,4810,-10.598245934413844
4811,dummy,4811,-10.598245934413844
4812,gorilla,4812,-10.598245934413844
4813,chick,4813,-10.598245934413844
4814,jogging,4814,-10.598245934413844
4815,coastline,4815,-10.598245934413844
4816,well-dressed,4816,-10.598245934413844
4817,clutching,4817,-10.598245934413844
4818,chute,4818,-10.598245934413844
4819,rumpled,4819,-10.598245934413844
4820,exercise,4820,-10.598245934413844
4821,prints,4821,-10.598245934413844
4822,strikes,4822,-10.598245934413844
4823,fixings,4823,-10.598245934413844
4824,possible,4824,-10.598245934413844
4825,snake,4825,-10.598245934413844
4826,uneaten,4826,-10.598245934413844
4827,wrappers,4827,-10.598245934413844
4828,demonstrating,4828,-10.598245934413844
4829,lecture,4829,-10.598245934413844
4830,jail,4830,-10.598245934413844
4831,8,4831,-10.598245934413844
4832,theatre,4832,-10.598245934413844
4833,orchard,4833,-10.598245934413844
4834,marshmallows,4834,-10.598245934413844
4835,scheme,4835,-10.64080554883264
4836,built-in,4836,-10.64080554883264
4837,spice,4837,-10.64080554883264
4838,motocross,4838,-10.64080554883264
4839,once,4839,-10.64080554883264
4840,facade,4840,-10.64080554883264
4841,passanger,4841,-10.64080554883264
4842,primitive,4842,-10.64080554883264
4843,tech,4843,-10.64080554883264
4844,blackberry,4844,-10.64080554883264
4845,poor,4845,-10.64080554883264
4846,privacy,4846,-10.64080554883264
4847,finishes,4847,-10.64080554883264
4848,attic,4848,-10.64080554883264
4849,panels,4849,-10.64080554883264
4850,tagging,4850,-10.64080554883264
4851,avocados,4851,-10.64080554883264
4852,keeper,4852,-10.64080554883264
4853,contain,4853,-10.64080554883264
4854,streetcar,4854,-10.64080554883264
4855,nets,4855,-10.64080554883264
4856,flushing,4856,-10.64080554883264
4857,interact,4857,-10.64080554883264
4858,gears,4858,-10.64080554883264
4859,designated,4859,-10.64080554883264
4860,brings,4860,-10.64080554883264
4861,bandanna,4861,-10.64080554883264
4862,e,4862,-10.64080554883264
4863,knobs,4863,-10.64080554883264
4864,merry,4864,-10.64080554883264
4865,temporary,4865,-10.64080554883264
4866,crowding,4866,-10.64080554883264
4867,eleven,4867,-10.64080554883264
4868,solitary,4868,-10.64080554883264
4869,assisting,4869,-10.64080554883264
4870,piercing,4870,-10.64080554883264
4871,upstairs,4871,-10.64080554883264
4872,sales,4872,-10.64080554883264
4873,lock,4873,-10.64080554883264
4874,guarding,4874,-10.64080554883264
4875,stocking,4875,-10.64080554883264
4876,filtered,4876,-10.64080554883264
4877,multitude,4877,-10.64080554883264
4878,shovel,4878,-10.64080554883264
4879,humming,4879,-10.64080554883264
4880,pleasant,4880,-10.64080554883264
4881,campus,4881,-10.64080554883264
4882,firemen,4882,-10.64080554883264
4883,canyon,4883,-10.64080554883264
4884,broke,4884,-10.64080554883264
4885,cuckoo,4885,-10.64080554883264
4886,satellite,4886,-10.64080554883264
4887,lets,4887,-10.64080554883264
4888,hate,4888,-10.64080554883264
4889,guns,4889,-10.64080554883264
4890,underwater,4890,-10.64080554883264
4891,caring,4891,-10.64080554883264
4892,fired,4892,-10.64080554883264
4893,teammates,4893,-10.64080554883264
4894,kayaking,4894,-10.64080554883264
4895,pliers,4895,-10.64080554883264
4896,semi-truck,4896,-10.64080554883264
4897,overflowing,4897,-10.64080554883264
4898,duffle,4898,-10.64080554883264
4899,lapel,4899,-10.64080554883264
4900,traveler,4900,-10.64080554883264
4901,businessmen,4901,-10.64080554883264
4902,battle,4902,-10.64080554883264
4903,lazily,4903,-10.64080554883264
4904,shoot,4904,-10.64080554883264
4905,tuna,4905,-10.64080554883264
4906,knot,4906,-10.64080554883264
4907,want,4907,-10.64080554883264
4908,cot,4908,-10.64080554883264
4909,guided,4909,-10.64080554883264
4910,clusters,4910,-10.64080554883264
4911,sking,4911,-10.64080554883264
4912,eggplant,4912,-10.64080554883264
4913,dell,4913,-10.64080554883264
4914,bowtie,4914,-10.685257311403474
4915,dvds,4915,-10.685257311403474
4916,glue,4916,-10.685257311403474
4917,peek,4917,-10.685257311403474
4918,filth,4918,-10.685257311403474
4919,earphones,4919,-10.685257311403474
4920,highly,4920,-10.685257311403474
4921,nurses,4921,-10.685257311403474
4922,loaves,4922,-10.685257311403474
4923,damage,4923,-10.685257311403474
4924,bathrooms,4924,-10.685257311403474
4925,barred,4925,-10.685257311403474
4926,aside,4926,-10.685257311403474
4927,angled,4927,-10.685257311403474
4928,calmly,4928,-10.685257311403474
4929,broad,4929,-10.685257311403474
4930,thicket,4930,-10.685257311403474
4931,flatscreen,4931,-10.685257311403474
4932,interested,4932,-10.685257311403474
4933,speedboat,4933,-10.685257311403474
4934,vacation,4934,-10.685257311403474
4935,exhaust,4935,-10.685257311403474
4936,twisted,4936,-10.685257311403474
4937,mop,4937,-10.685257311403474
4938,centered,4938,-10.685257311403474
4939,appetizing,4939,-10.685257311403474
4940,flow,4940,-10.685257311403474
4941,korean,4941,-10.685257311403474
4942,aeroplane,4942,-10.685257311403474
4943,obscured,4943,-10.685257311403474
4944,signed,4944,-10.685257311403474
4945,adorns,4945,-10.685257311403474
4946,hedges,4946,-10.685257311403474
4947,exposure,4947,-10.685257311403474
4948,straps,4948,-10.685257311403474
4949,article,4949,-10.685257311403474
4950,suspenders,4950,-10.685257311403474
4951,fronts,4951,-10.685257311403474
4952,likes,4952,-10.685257311403474
4953,flame,4953,-10.685257311403474
4954,curl,4954,-10.685257311403474
4955,cigarettes,4955,-10.685257311403474
4956,statute,4956,-10.685257311403474
4957,servings,4957,-10.685257311403474
4958,placid,4958,-10.685257311403474
4959,related,4959,-10.685257311403474
4960,needed,4960,-10.685257311403474
4961,vertically,4961,-10.685257311403474
4962,bra,4962,-10.685257311403474
4963,trade,4963,-10.685257311403474
4964,sony,4964,-10.685257311403474
4965,tale,4965,-10.685257311403474
4966,upcoming,4966,-10.685257311403474
4967,saucers,4967,-10.685257311403474
4968,created,4968,-10.685257311403474
4969,washes,4969,-10.685257311403474
4970,gull,4970,-10.685257311403474
4971,reclines,4971,-10.685257311403474
4972,pavilion,4972,-10.685257311403474
4973,poll,4973,-10.685257311403474
4974,reflections,4974,-10.685257311403474
4975,express,4975,-10.685257311403474
4976,sanctuary,4976,-10.685257311403474
4977,birdhouse,4977,-10.685257311403474
4978,visit,4978,-10.685257311403474
4979,fifth,4979,-10.685257311403474
4980,daffodils,4980,-10.685257311403474
4981,easel,4981,-10.685257311403474
4982,dying,4982,-10.685257311403474
4983,lantern,4983,-10.685257311403474
4984,cubes,4984,-10.685257311403474
4985,canes,4985,-10.685257311403474
4986,feather,4986,-10.685257311403474
4987,cuddles,4987,-10.685257311403474
4988,tattooed,4988,-10.685257311403474
4989,fills,4989,-10.685257311403474
4990,evil,4990,-10.685257311403474
4991,act,4991,-10.685257311403474
4992,sons,4992,-10.685257311403474
4993,melons,4993,-10.685257311403474
4994,infield,4994,-10.685257311403474
4995,gnar,4995,-10.685257311403474
4996,elbow,4996,-10.685257311403474
4997,wares,4997,-10.685257311403474
4998,lemonade,4998,-10.685257311403474
4999,victory,4999,-10.685257311403474
